direction_name,block_id,route_id,service_id,direction_id,trip_headsign,wheelchair_accessible,shape_id,trip_id,start_time,end_time
Southbound,a_4072_Timetable_-_2023-10,407,Weekday_merged_999971,1,A - Raleigh,1,100.0.1046829532_Timetable_-_2023-10,622__4072_Timetable_-_2023-10,0 days 20:25:00,0 days 20:57:00
Southbound,a_4080_Timetable_-_2023-10,407,Weekday_merged_999971,1,Raleigh,1,100.0.1952647814_Timetable_-_2023-10,623__4080_Timetable_-_2023-10,0 days 21:00:00,0 days 21:23:00
Northbound,a_4072_Timetable_-_2023-10,407,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952647813_Timetable_-_2023-10,624__4072_Timetable_-_2023-10,0 days 20:57:00,0 days 21:19:00
Northbound,a_4080_Timetable_-_2023-10,407,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952647813_Timetable_-_2023-10,625__4080_Timetable_-_2023-10,0 days 21:24:00,0 days 21:46:00
Southbound,a_4084_Timetable_-_2023-10,407,Weekday_merged_999971,1,Raleigh,1,100.0.1952647814_Timetable_-_2023-10,626__4084_Timetable_-_2023-10,0 days 21:26:00,0 days 21:49:00
Southbound,a_4070_Timetable_-_2023-10,407,Weekday_merged_999971,1,Raleigh,1,100.0.1952647814_Timetable_-_2023-10,627__4070_Timetable_-_2023-10,0 days 21:56:00,0 days 22:19:00
Northbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,628__4011_Timetable_-_2023-10,0 days 06:15:00,0 days 06:39:00
Southbound,a_4022_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,629__4022_Timetable_-_2023-10,0 days 06:20:00,0 days 06:43:00
Westbound,a_2079_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,62__2079_Timetable_-_2023-10,0 days 17:35:00,0 days 18:28:00
Northbound,a_4081_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,630__4081_Timetable_-_2023-10,0 days 06:45:00,0 days 07:09:00
Southbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,631__4011_Timetable_-_2023-10,0 days 06:50:00,0 days 07:13:00
Northbound,a_4069_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,632__4069_Timetable_-_2023-10,0 days 07:15:00,0 days 07:39:00
Southbound,a_4081_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,633__4081_Timetable_-_2023-10,0 days 07:20:00,0 days 07:43:00
Northbound,a_4088_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,634__4088_Timetable_-_2023-10,0 days 07:45:00,0 days 08:09:00
Southbound,a_4069_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,635__4069_Timetable_-_2023-10,0 days 07:50:00,0 days 08:13:00
Northbound,a_4022_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,636__4022_Timetable_-_2023-10,0 days 08:15:00,0 days 08:39:00
Southbound,a_4088_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,637__4088_Timetable_-_2023-10,0 days 08:20:00,0 days 08:43:00
Northbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,638__4011_Timetable_-_2023-10,0 days 08:45:00,0 days 09:09:00
Southbound,a_4022_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,639__4022_Timetable_-_2023-10,0 days 08:50:00,0 days 09:13:00
Eastbound,a_2068_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,63__2068_Timetable_-_2023-10,0 days 15:05:00,0 days 16:09:00
Northbound,a_4081_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,640__4081_Timetable_-_2023-10,0 days 09:15:00,0 days 09:41:00
Southbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,641__4011_Timetable_-_2023-10,0 days 09:20:00,0 days 09:43:00
Northbound,a_4067_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,642__4067_Timetable_-_2023-10,0 days 09:45:00,0 days 10:11:00
Southbound,a_4081_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,643__4081_Timetable_-_2023-10,0 days 09:50:00,0 days 10:15:00
Northbound,a_4088_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,644__4088_Timetable_-_2023-10,0 days 10:15:00,0 days 10:41:00
Southbound,a_4067_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,645__4067_Timetable_-_2023-10,0 days 10:20:00,0 days 10:45:00
Northbound,a_4022_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,646__4022_Timetable_-_2023-10,0 days 10:45:00,0 days 11:11:00
Southbound,a_4088_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,647__4088_Timetable_-_2023-10,0 days 10:50:00,0 days 11:15:00
Northbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,648__4011_Timetable_-_2023-10,0 days 11:15:00,0 days 11:41:00
Southbound,a_4022_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,649__4022_Timetable_-_2023-10,0 days 11:20:00,0 days 11:45:00
Northbound,a_4081_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,650__4081_Timetable_-_2023-10,0 days 11:45:00,0 days 12:11:00
Southbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,651__4011_Timetable_-_2023-10,0 days 11:50:00,0 days 12:15:00
Northbound,a_4067_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,652__4067_Timetable_-_2023-10,0 days 12:15:00,0 days 12:41:00
Southbound,a_4060_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,653__4060_Timetable_-_2023-10,0 days 12:20:00,0 days 12:45:00
Northbound,a_4088_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,654__4088_Timetable_-_2023-10,0 days 12:45:00,0 days 13:13:00
Southbound,a_4063_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,655__4063_Timetable_-_2023-10,0 days 12:50:00,0 days 13:15:00
Northbound,a_4022_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,656__4022_Timetable_-_2023-10,0 days 13:15:00,0 days 13:43:00
Southbound,a_4061_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,657__4061_Timetable_-_2023-10,0 days 13:20:00,0 days 13:45:00
Northbound,a_4011_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,658__4011_Timetable_-_2023-10,0 days 13:45:00,0 days 14:13:00
Southbound,a_4083_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,659__4083_Timetable_-_2023-10,0 days 13:50:00,0 days 14:15:00
Northbound,a_4060_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,660__4060_Timetable_-_2023-10,0 days 14:15:00,0 days 14:43:00
Southbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,661__4058_Timetable_-_2023-10,0 days 14:20:00,0 days 14:45:00
Northbound,a_4046_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,662__4046_Timetable_-_2023-10,0 days 14:45:00,0 days 15:13:00
Southbound,a_4060_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,663__4060_Timetable_-_2023-10,0 days 14:50:00,0 days 15:15:00
Northbound,a_4037_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,664__4037_Timetable_-_2023-10,0 days 15:15:00,0 days 15:43:00
Southbound,a_4046_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,665__4046_Timetable_-_2023-10,0 days 15:20:00,0 days 15:45:00
Northbound,a_4071_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,666__4071_Timetable_-_2023-10,0 days 15:45:00,0 days 16:13:00
Southbound,a_4037_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,667__4037_Timetable_-_2023-10,0 days 15:50:00,0 days 16:15:00
Northbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,668__4058_Timetable_-_2023-10,0 days 16:15:00,0 days 16:43:00
Southbound,a_4071_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,669__4071_Timetable_-_2023-10,0 days 16:20:00,0 days 16:45:00
Northbound,a_4034_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,670__4034_Timetable_-_2023-10,0 days 16:45:00,0 days 17:13:00
Southbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,671__4058_Timetable_-_2023-10,0 days 16:50:00,0 days 17:15:00
Northbound,a_4040_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,672__4040_Timetable_-_2023-10,0 days 17:15:00,0 days 17:41:00
Southbound,a_4034_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,673__4034_Timetable_-_2023-10,0 days 17:20:00,0 days 17:44:00
Northbound,a_4083_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,674__4083_Timetable_-_2023-10,0 days 17:45:00,0 days 18:11:00
Southbound,a_4040_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,675__4040_Timetable_-_2023-10,0 days 17:50:00,0 days 18:14:00
Northbound,a_4071_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,676__4071_Timetable_-_2023-10,0 days 18:15:00,0 days 18:41:00
Southbound,a_4083_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,677__4083_Timetable_-_2023-10,0 days 18:20:00,0 days 18:44:00
Northbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,678__4058_Timetable_-_2023-10,0 days 18:45:00,0 days 19:11:00
Southbound,a_4071_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,679__4071_Timetable_-_2023-10,0 days 18:50:00,0 days 19:14:00
Northbound,a_4061_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,680__4061_Timetable_-_2023-10,0 days 19:15:00,0 days 19:41:00
Southbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,681__4058_Timetable_-_2023-10,0 days 19:20:00,0 days 19:44:00
Northbound,a_4040_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,682__4040_Timetable_-_2023-10,0 days 19:45:00,0 days 20:11:00
Southbound,a_4061_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,683__4061_Timetable_-_2023-10,0 days 19:50:00,0 days 20:14:00
Northbound,a_4083_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,684__4083_Timetable_-_2023-10,0 days 20:15:00,0 days 20:41:00
Southbound,a_4040_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,685__4040_Timetable_-_2023-10,0 days 20:20:00,0 days 20:44:00
Northbound,a_4071_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,686__4071_Timetable_-_2023-10,0 days 20:45:00,0 days 21:11:00
Southbound,a_4083_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,687__4083_Timetable_-_2023-10,0 days 20:50:00,0 days 21:14:00
Northbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,688__4058_Timetable_-_2023-10,0 days 21:15:00,0 days 21:41:00
Southbound,a_4071_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,689__4071_Timetable_-_2023-10,0 days 21:20:00,0 days 21:44:00
Northbound,a_4061_Timetable_-_2023-10,410,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1046829821_Timetable_-_2023-10,690__4061_Timetable_-_2023-10,0 days 21:45:00,0 days 22:11:00
Southbound,a_4058_Timetable_-_2023-10,410,Weekday_merged_999971,1,Oshawa Centre Terminal,1,100.0.1046829822_Timetable_-_2023-10,691__4058_Timetable_-_2023-10,0 days 21:50:00,0 days 22:14:00
Westbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,700__4002_Timetable_-_2023-10,0 days 05:54:00,0 days 06:32:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,701__4007_Timetable_-_2023-10,0 days 06:17:00,0 days 07:02:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,702__4056_Timetable_-_2023-10,0 days 06:54:00,0 days 07:32:00
Westbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,703__4016_Timetable_-_2023-10,0 days 07:11:00,0 days 08:02:00
Westbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,704__4002_Timetable_-_2023-10,0 days 07:41:00,0 days 08:32:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,705__4007_Timetable_-_2023-10,0 days 08:11:00,0 days 09:02:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,706__4056_Timetable_-_2023-10,0 days 08:41:00,0 days 09:32:00
Westbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,707__4016_Timetable_-_2023-10,0 days 09:11:00,0 days 10:02:00
Westbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,708__4002_Timetable_-_2023-10,0 days 09:41:00,0 days 10:32:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,709__4007_Timetable_-_2023-10,0 days 10:11:00,0 days 11:02:00
Eastbound,a_2071_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,70__2071_Timetable_-_2023-10,0 days 07:40:00,0 days 08:38:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,710__4056_Timetable_-_2023-10,0 days 10:41:00,0 days 11:32:00
Westbound,a_4072_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,711__4072_Timetable_-_2023-10,0 days 10:11:00,0 days 10:45:00
Westbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,712__4016_Timetable_-_2023-10,0 days 11:11:00,0 days 12:03:00
Westbound,a_4037_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,713__4037_Timetable_-_2023-10,0 days 10:42:00,0 days 11:15:00
Westbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,714__4002_Timetable_-_2023-10,0 days 11:41:00,0 days 12:33:00
Westbound,a_4040_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,715__4040_Timetable_-_2023-10,0 days 11:12:00,0 days 11:45:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,716__4007_Timetable_-_2023-10,0 days 12:11:00,0 days 13:03:00
Westbound,a_4069_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,717__4069_Timetable_-_2023-10,0 days 11:42:00,0 days 12:15:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,718__4056_Timetable_-_2023-10,0 days 12:41:00,0 days 13:33:00
Westbound,a_4034_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,719__4034_Timetable_-_2023-10,0 days 12:12:00,0 days 12:45:00
Eastbound,a_2001_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,71__2001_Timetable_-_2023-10,0 days 07:25:00,0 days 08:23:00
Westbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,720__4016_Timetable_-_2023-10,0 days 13:11:00,0 days 14:03:00
Westbound,a_4017_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,721__4017_Timetable_-_2023-10,0 days 12:42:00,0 days 13:15:00
Westbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,722__4002_Timetable_-_2023-10,0 days 13:41:00,0 days 14:33:00
Westbound,a_4070_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,723__4070_Timetable_-_2023-10,0 days 13:12:00,0 days 13:45:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,724__4007_Timetable_-_2023-10,0 days 14:11:00,0 days 15:03:00
Westbound,a_4019_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,725__4019_Timetable_-_2023-10,0 days 13:42:00,0 days 14:15:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,726__4056_Timetable_-_2023-10,0 days 14:41:00,0 days 15:33:00
Westbound,a_4053_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,728__4053_Timetable_-_2023-10,0 days 15:11:00,0 days 16:03:00
Westbound,a_4062_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,729__4062_Timetable_-_2023-10,0 days 14:42:00,0 days 15:15:00
Eastbound,a_2074_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.1952648501_Timetable_-_2023-10,72__2074_Timetable_-_2023-10,0 days 04:49:00,0 days 05:23:00
Westbound,a_4052_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,730__4052_Timetable_-_2023-10,0 days 15:41:00,0 days 16:33:00
Westbound,a_4072_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,731__4072_Timetable_-_2023-10,0 days 15:12:00,0 days 15:45:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,732__4007_Timetable_-_2023-10,0 days 16:11:00,0 days 17:03:00
Westbound,a_4080_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,733__4080_Timetable_-_2023-10,0 days 15:42:00,0 days 16:15:00
Westbound,a_4002_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,734__4002_Timetable_-_2023-10,0 days 16:41:00,0 days 17:33:00
Westbound,a_4074_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,735__4074_Timetable_-_2023-10,0 days 16:12:00,0 days 16:45:00
Westbound,a_4053_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,736__4053_Timetable_-_2023-10,0 days 17:11:00,0 days 18:03:00
Westbound,a_4046_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,737__4046_Timetable_-_2023-10,0 days 16:42:00,0 days 17:15:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,738__4056_Timetable_-_2023-10,0 days 17:41:00,0 days 18:32:00
Westbound,a_4069_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,739__4069_Timetable_-_2023-10,0 days 17:11:00,0 days 17:45:00
Eastbound,a_2074_Timetable_-_2023-10,916,Weekday_merged_999971,0,Harmony Terminal,1,100.0.195264850916_Timetable_-_2023-10,73__2074_Timetable_-_2023-10,0 days 10:25:00,0 days 11:19:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649601_Timetable_-_2023-10,740__4007_Timetable_-_2023-10,0 days 18:11:00,0 days 19:02:00
Westbound,a_4072_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,741__4072_Timetable_-_2023-10,0 days 17:41:00,0 days 18:15:00
Westbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,742__4016_Timetable_-_2023-10,0 days 18:49:00,0 days 19:32:00
Westbound,a_4005_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,743__4005_Timetable_-_2023-10,0 days 19:19:00,0 days 20:02:00
Westbound,a_4053_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,744__4053_Timetable_-_2023-10,0 days 19:47:00,0 days 20:30:00
Westbound,a_4056_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,745__4056_Timetable_-_2023-10,0 days 20:17:00,0 days 21:00:00
Westbound,a_4007_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,746__4007_Timetable_-_2023-10,0 days 20:47:00,0 days 21:30:00
Westbound,a_4016_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,747__4016_Timetable_-_2023-10,0 days 21:17:00,0 days 21:58:00
Westbound,a_4005_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.1952649603_Timetable_-_2023-10,748__4005_Timetable_-_2023-10,0 days 21:47:00,0 days 22:28:00
Westbound,a_2067_Timetable_-_2023-10,916,Weekday_merged_999971,1,Pickering Parkway Terminal,1,100.0.1952648509161_Timetable_-_2023-10,74__2067_Timetable_-_2023-10,0 days 11:45:00,0 days 12:38:00
Westbound,a_4013_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,751__4013_Timetable_-_2023-10,0 days 06:41:00,0 days 07:15:00
Westbound,a_4019_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,752__4019_Timetable_-_2023-10,0 days 07:11:00,0 days 07:45:00
Westbound,a_4017_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,753__4017_Timetable_-_2023-10,0 days 07:41:00,0 days 08:15:00
Westbound,a_4070_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,754__4070_Timetable_-_2023-10,0 days 08:11:00,0 days 08:45:00
Westbound,a_4046_Timetable_-_2023-10,902,Weekday_merged_999971,1,Oshawa Station,1,100.0.19526496013_Timetable_-_2023-10,755__4046_Timetable_-_2023-10,0 days 08:41:00,0 days 09:15:00
